customer_id,country,city,customer_type,gender,senior_citizen,partner,dependents,tenure_months,contract,monthly_charge,total_charges,cltv,complaint_count,payment_delay_days,roaming_usage,app_logins,network_quality_score,avg_monthly_data_usage_gb,customer_health_score,risk_segment,churn_label,customer_value_segment,cltv_segment
2930-UOTMB,Saudi Arabia,Jeddah,SME,Female,No,No,No,31,Month-to-month,65.25,1994.3,4403.0,3,15,,20,7.0,60,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
3815-SLMEF,Bahrain,Muharraq,Individual,Female,No,No,No,3,Month-to-month,34.25,139.35,2802.0,3,15,,20,7.0,60,84.0,High Risk,Yes,Low Value,Low CLTV
5154-VEKBL,Saudi Arabia,Dammam,SME,Female,No,No,No,9,Month-to-month,58.5,539.85,3032.0,3,15,,20,7.0,90,84.0,High Risk,Yes,Low Value,Low CLTV
4489-SNOJF,Oman,Muscat,SME,Female,No,Yes,Yes,35,Month-to-month,72.25,2568.55,5898.0,3,15,,20,7.0,90,84.0,High Risk,Yes,High Value,High CLTV
0156-FVPTA,Oman,Salalah,SME,Male,No,Yes,No,22,Month-to-month,54.2,1152.7,5102.0,3,15,,20,7.0,60,84.0,High Risk,Yes,High Value,High CLTV
5995-OIGLP,UAE,Sharjah,SME,Male,No,No,No,12,Month-to-month,56.65,654.85,3043.0,3,15,,20,7.0,60,84.0,High Risk,Yes,Low Value,Low CLTV
0870-VEMYL,UAE,Sharjah,SME,Female,No,No,No,5,Month-to-month,53.85,259.8,5435.0,3,15,,20,7.0,60,84.0,High Risk,Yes,High Value,High CLTV
0807-ZABDG,Saudi Arabia,Jeddah,SME,Female,No,No,Yes,3,Month-to-month,55.1,154.65,4412.0,3,15,,20,7.0,60,84.0,High Risk,Yes,Medium Value,Medium CLTV
7825-ECJRF,UAE,Dubai,Individual,Female,No,No,Yes,19,Month-to-month,106.6,1934.45,3764.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
0207-MDKNV,Bahrain,Muharraq,Individual,Female,No,No,No,15,Month-to-month,105.1,1582.75,2122.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
4315-MURBD,Saudi Arabia,Dammam,Individual,Female,No,No,No,12,Month-to-month,98.9,1120.95,5559.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
9889-TMAHG,Qatar,Doha,Individual,Male,Yes,No,No,8,Month-to-month,100.3,832.35,5084.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
4184-TJFAN,Saudi Arabia,Dammam,SME,Female,Yes,Yes,No,3,Month-to-month,88.3,273.75,4486.0,3,15,,20,7.0,150,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
9763-PDTKK,Oman,Salalah,Individual,Female,No,No,No,4,Month-to-month,94.4,387.2,4249.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
0320-JDNQG,Saudi Arabia,Dammam,Individual,Male,No,Yes,No,23,Month-to-month,99.85,2331.3,3425.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
7089-IVVAZ,UAE,Sharjah,Individual,Female,No,No,No,8,Month-to-month,103.35,847.3,2363.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
3737-GCSPV,Oman,Salalah,Individual,Female,No,Yes,No,11,Month-to-month,96.2,1222.05,3101.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
3096-JRDSO,Saudi Arabia,Dammam,Enterprise,Female,Yes,Yes,No,27,Month-to-month,104.3,2867.75,3444.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
3500-RMZLT,Oman,Muscat,Individual,Female,Yes,No,No,15,Month-to-month,96.3,1426.75,2933.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
1871-MOWRM,Kuwait,Al Ahmadi,SME,Male,No,Yes,No,12,Month-to-month,80.85,866.45,4306.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
4558-FANTW,UAE,Sharjah,Individual,Female,No,Yes,No,17,Month-to-month,91.85,1574.45,5643.0,3,15,,20,7.0,150,84.0,High Risk,Yes,High Value,High CLTV
1624-WOIWJ,Kuwait,Al Ahmadi,SME,Female,No,No,No,10,Month-to-month,84.7,832.05,5686.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,High Value,High CLTV
0634-SZPQA,Kuwait,Kuwait City,Individual,Female,No,No,No,23,Month-to-month,90.05,2169.8,4650.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Medium Value,Medium CLTV
8257-RZAHR,UAE,Dubai,SME,Female,No,Yes,No,14,Month-to-month,64.7,941.0,4049.0,4,15,,20,6.0,90,77.0,High Risk,Yes,Medium Value,Medium CLTV
4369-HTUIF,Saudi Arabia,Riyadh,SME,Male,Yes,No,No,6,Month-to-month,85.15,503.6,5831.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
2070-FNEXE,Saudi Arabia,Riyadh,SME,Female,Yes,No,Yes,7,Month-to-month,76.45,503.6,4419.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
9057-MSWCO,Qatar,Al Wakrah,Individual,Male,Yes,Yes,No,27,Month-to-month,30.75,805.1,2927.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
0257-ZESQC,UAE,Sharjah,SME,Female,Yes,Yes,No,27,Month-to-month,75.2,1929.35,4517.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
4116-TZAQJ,Kuwait,Kuwait City,SME,Female,No,No,No,9,Month-to-month,74.25,639.65,5393.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
3948-XHGNA,UAE,Abu Dhabi,Individual,Male,No,No,No,24,Month-to-month,49.55,1210.4,5005.0,4,15,,20,6.0,60,77.0,High Risk,Yes,High Value,High CLTV
8128-YVJRG,UAE,Abu Dhabi,SME,Female,No,No,No,7,Month-to-month,79.65,604.7,4513.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
0618-XWMSS,Oman,Muscat,SME,Male,No,No,No,28,Month-to-month,74.9,2068.55,5392.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
3714-JTVOV,Qatar,Doha,SME,Female,Yes,Yes,No,42,Month-to-month,74.15,3229.4,2322.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
7639-SUPCW,Saudi Arabia,Dammam,Individual,Female,No,No,No,22,Month-to-month,48.8,1054.6,2270.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
9103-TCIHJ,Qatar,Doha,SME,Female,No,No,No,15,Month-to-month,55.7,899.8,4519.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
2207-OBZNX,Bahrain,Manama,SME,Male,No,No,No,7,Month-to-month,51.0,354.05,3736.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
0733-VUNUW,Saudi Arabia,Dammam,SME,Male,No,No,No,24,Month-to-month,55.65,1400.55,4126.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
4592-IWTJI,UAE,Sharjah,Individual,Female,No,Yes,Yes,3,Month-to-month,29.7,91.7,2613.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
9820-RMCQV,Kuwait,Al Ahmadi,Individual,Female,No,No,No,11,Month-to-month,48.55,501.0,4444.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
8450-JOVAH,Saudi Arabia,Riyadh,SME,Male,No,Yes,Yes,2,Month-to-month,56.7,113.55,5560.0,4,15,,20,6.0,60,77.0,High Risk,Yes,High Value,High CLTV
2834-SPCJV,Saudi Arabia,Dammam,SME,Male,No,Yes,No,52,Month-to-month,84.1,4348.65,6216.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
3540-RZJYU,UAE,Dubai,SME,Female,No,No,No,15,Month-to-month,86.2,1270.2,5829.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
8837-VVWLQ,Saudi Arabia,Riyadh,SME,Female,No,No,No,8,Month-to-month,84.95,668.4,4437.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
0388-EOPEX,Saudi Arabia,Jeddah,SME,Female,No,Yes,No,2,Month-to-month,74.4,139.4,4263.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
0067-DKWBL,Kuwait,Al Ahmadi,Individual,Male,Yes,No,No,2,Month-to-month,49.25,91.1,3475.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
7993-PYKOF,UAE,Dubai,SME,Male,No,Yes,No,8,Month-to-month,75.0,632.95,2587.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
7517-SAWMO,Kuwait,Al Ahmadi,SME,Female,No,Yes,No,19,Month-to-month,73.2,1441.1,4718.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
7377-DMMRI,Saudi Arabia,Jeddah,Individual,Male,No,No,No,2,Month-to-month,47.8,92.45,4134.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
8433-WXGNA,Bahrain,Manama,SME,Male,No,No,No,2,Month-to-month,75.7,189.2,4676.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
0587-DMGBH,Saudi Arabia,Jeddah,Individual,Female,No,No,No,8,Month-to-month,49.85,365.55,2269.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
7730-IUTDZ,Oman,Salalah,SME,Male,No,No,No,43,Month-to-month,75.2,3198.6,4673.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Medium Value,Medium CLTV
2391-SOORI,Saudi Arabia,Riyadh,Individual,Male,No,No,Yes,4,Month-to-month,49.35,219.65,5858.0,4,15,,20,6.0,60,77.0,High Risk,Yes,High Value,High CLTV
0991-BRRFB,UAE,Sharjah,Individual,Male,No,No,No,18,Month-to-month,49.4,874.8,4028.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
5108-ADXWO,Kuwait,Al Ahmadi,SME,Male,No,No,No,11,Month-to-month,73.5,791.75,4509.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
3235-ETOOB,Saudi Arabia,Riyadh,SME,Male,No,Yes,No,8,Month-to-month,74.5,609.9,3683.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
2810-FTLEM,Saudi Arabia,Jeddah,SME,Female,No,No,No,16,Month-to-month,50.15,762.25,4254.0,4,15,,20,6.0,60,77.0,Medium Risk,Yes,Medium Value,Medium CLTV
5295-PCJOO,Saudi Arabia,Jeddah,Individual,Male,No,No,Yes,4,Month-to-month,49.4,184.4,4455.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
0623-IIHUG,Oman,Salalah,Individual,Female,Yes,No,No,21,Month-to-month,41.9,840.1,4778.0,4,15,,20,6.0,90,77.0,High Risk,Yes,Medium Value,Medium CLTV
5281-BUZGT,Saudi Arabia,Jeddah,Enterprise,Male,Yes,No,No,36,Month-to-month,90.85,3186.7,5692.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
4325-NFSKC,UAE,Dubai,Individual,Male,Yes,No,No,19,Month-to-month,90.6,1660.0,2373.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
8637-XJIVR,UAE,Abu Dhabi,SME,Female,No,No,Yes,12,Month-to-month,78.95,927.35,5806.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
0867-MKZVY,Oman,Muscat,SME,Female,No,Yes,Yes,20,Month-to-month,82.4,1592.35,5719.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
6400-BWQKW,Saudi Arabia,Dammam,SME,Female,No,No,No,6,Month-to-month,79.05,434.5,3263.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
7619-ODSGN,UAE,Abu Dhabi,SME,Male,No,Yes,Yes,24,Month-to-month,54.75,1338.15,5699.0,4,15,,20,6.0,60,77.0,High Risk,Yes,High Value,High CLTV
2433-KMEAS,UAE,Dubai,SME,Male,No,No,No,22,Month-to-month,54.45,1127.35,2445.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
4818-QIUFN,Kuwait,Al Ahmadi,SME,Female,Yes,No,No,20,Month-to-month,79.15,1520.9,4997.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
6178-KFNHS,Oman,Sohar,SME,Female,No,No,No,12,Month-to-month,78.3,909.25,3545.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
2956-GGUCQ,UAE,Abu Dhabi,SME,Male,Yes,Yes,No,24,Month-to-month,78.85,1772.25,3079.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Low Value,Low CLTV
5707-ORNDZ,Saudi Arabia,Dammam,SME,Male,Yes,No,No,9,Month-to-month,54.55,494.05,4656.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
4625-EWPTF,UAE,Dubai,Individual,Male,No,No,No,8,Month-to-month,30.45,226.45,4549.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
0643-OKLRP,Bahrain,Manama,SME,Female,Yes,Yes,No,47,Month-to-month,80.35,3825.85,5915.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
9776-CLUJA,Oman,Sohar,SME,Female,Yes,Yes,No,51,Month-to-month,77.5,3807.35,5748.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
5299-RULOA,Qatar,Al Wakrah,Individual,Female,No,Yes,Yes,10,Month-to-month,100.25,1064.65,5998.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
5138-WVKYJ,Saudi Arabia,Jeddah,Individual,Male,No,No,No,10,Month-to-month,98.55,1008.55,3658.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
2719-BDAQO,Oman,Salalah,Individual,Male,No,No,No,17,Month-to-month,93.85,1625.65,4940.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
9172-ANCRX,UAE,Dubai,Individual,Female,No,No,No,10,Month-to-month,98.7,973.25,5561.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
8510-AWCXC,Oman,Muscat,Individual,Female,Yes,No,No,13,Month-to-month,100.8,1308.1,3269.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,Low Value,Low CLTV
2265-CYWIV,UAE,Sharjah,Individual,Female,Yes,Yes,No,4,Month-to-month,99.6,347.65,4708.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
7780-OTDSO,Saudi Arabia,Dammam,Individual,Male,No,Yes,No,18,Month-to-month,99.4,1742.95,2421.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
5590-BYNII,Oman,Muscat,Individual,Male,No,No,No,22,Month-to-month,100.75,2095.0,4152.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
9692-TUSXH,Oman,Salalah,Individual,Female,No,No,No,18,Month-to-month,96.05,1740.7,5581.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
8063-RJYNF,UAE,Abu Dhabi,Individual,Male,No,No,No,16,Month-to-month,94.25,1483.25,2827.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
6769-DYBQN,Oman,Sohar,SME,Male,Yes,No,No,46,Month-to-month,85.0,3969.4,2097.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
9330-IJWIO,UAE,Dubai,Individual,Female,No,No,No,13,Month-to-month,100.35,1358.85,2008.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,Low Value,Low CLTV
0637-UBJRP,Bahrain,Muharraq,SME,Male,No,Yes,No,13,Month-to-month,84.05,1095.3,4745.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
2474-BRUCM,Saudi Arabia,Riyadh,Enterprise,Male,Yes,Yes,No,40,Month-to-month,101.85,4086.3,2837.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
3005-NFMTA,Qatar,Doha,Enterprise,Male,Yes,No,No,55,Month-to-month,98.8,5617.75,5543.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
3866-MDTUB,Saudi Arabia,Dammam,SME,Female,No,No,No,2,Month-to-month,70.75,146.9,3257.0,4,15,,20,6.0,90,77.0,High Risk,Yes,Low Value,Low CLTV
8818-XYFCQ,Saudi Arabia,Riyadh,Enterprise,Male,No,Yes,No,32,Month-to-month,99.55,3204.65,5026.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
0952-KMEEH,Saudi Arabia,Dammam,Individual,Male,No,No,No,13,Month-to-month,98.15,1230.25,5525.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
8429-XIBUM,Kuwait,Al Ahmadi,Individual,Male,No,No,No,22,Month-to-month,101.35,2317.1,4694.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
4831-EOBFE,Oman,Salalah,Enterprise,Male,No,Yes,No,29,Month-to-month,94.65,2649.15,5150.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
3348-CFRNX,Qatar,Al Wakrah,Enterprise,Female,No,Yes,No,28,Month-to-month,92.35,2602.9,2990.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
6686-YPGHK,Saudi Arabia,Jeddah,SME,Male,Yes,No,No,47,Month-to-month,85.5,4042.3,3645.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Medium Value,Medium CLTV
7459-RRWQZ,Oman,Muscat,SME,Female,No,No,No,15,Month-to-month,64.65,994.55,4780.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
2778-OCLGR,UAE,Sharjah,Individual,Male,Yes,Yes,No,24,Month-to-month,39.1,971.3,4591.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
5180-UCIIQ,UAE,Dubai,Individual,Male,Yes,Yes,Yes,22,Month-to-month,40.05,880.2,2061.0,4,15,,20,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
7881-EVUAD,Saudi Arabia,Riyadh,Individual,Female,No,No,No,2,Month-to-month,42.6,72.4,4648.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
2460-FPSYH,Saudi Arabia,Dammam,SME,Female,Yes,No,No,40,Month-to-month,55.8,2109.35,4272.0,4,15,,30,6.0,90,77.0,High Risk,Yes,Medium Value,Medium CLTV
1518-VOWAV,Saudi Arabia,Dammam,SME,Female,No,No,No,9,Month-to-month,74.65,703.55,5900.0,4,15,,30,6.0,90,77.0,High Risk,Yes,High Value,High CLTV
9420-LOJKX,UAE,Sharjah,Individual,Female,No,No,Yes,15,Month-to-month,99.1,1426.4,2966.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
8178-EYZUO,Bahrain,Muharraq,Enterprise,Male,No,No,No,46,Month-to-month,93.7,4154.8,3378.0,4,15,,30,6.0,150,77.0,Medium Risk,Yes,Low Value,Low CLTV
4659-NZRUF,Oman,Muscat,Individual,Female,No,No,No,19,Month-to-month,95.15,1789.25,5830.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
1481-ZUWZA,Saudi Arabia,Jeddah,Enterprise,Male,No,No,No,28,Month-to-month,94.5,2659.4,5433.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
9710-ZUSHQ,Saudi Arabia,Dammam,Enterprise,Female,Yes,No,No,37,Month-to-month,106.75,4056.75,5849.0,4,15,,30,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6402-ZFPPI,Bahrain,Muharraq,Enterprise,Female,Yes,No,No,25,Month-to-month,102.8,2660.2,4969.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
6502-HCJTI,Kuwait,Kuwait City,Individual,Male,Yes,Yes,No,7,Month-to-month,94.7,673.1,3591.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
5287-QWLKY,Saudi Arabia,Riyadh,Enterprise,Male,Yes,Yes,No,71,Month-to-month,105.1,7548.1,5725.0,4,15,,30,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
1597-LHYNC,Oman,Sohar,Enterprise,Female,Yes,No,No,26,Month-to-month,95.0,2497.2,4232.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
5708-EVONK,Qatar,Doha,Enterprise,Female,No,Yes,No,58,Month-to-month,93.4,5435.6,5989.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
3668-QPYBK,Saudi Arabia,Jeddah,SME,Male,No,No,No,2,Month-to-month,53.85,108.15,3239.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
4510-PYUSH,Oman,Sohar,SME,Female,Yes,No,No,38,Month-to-month,57.15,2250.65,3110.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
8624-GIOUT,Saudi Arabia,Riyadh,SME,Female,No,No,No,49,Month-to-month,59.75,2934.3,6006.0,4,15,,30,6.0,60,77.0,High Risk,Yes,High Value,High CLTV
3806-DXQOM,Kuwait,Kuwait City,Individual,Female,No,No,No,4,Month-to-month,33.65,137.85,2563.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
7854-EDSSA,Saudi Arabia,Dammam,SME,Male,No,No,No,22,Month-to-month,59.0,1254.7,2195.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
4250-FDVOU,Kuwait,Kuwait City,SME,Female,No,No,No,6,Month-to-month,56.25,389.1,4110.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
7580-UGXNC,Qatar,Doha,SME,Female,Yes,No,No,2,Month-to-month,54.85,104.2,3016.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Low Value,Low CLTV
3656-TKRVZ,Kuwait,Al Ahmadi,SME,Female,No,No,No,3,Month-to-month,55.35,165.2,5787.0,4,15,,30,6.0,60,77.0,Medium Risk,Yes,High Value,High CLTV
7683-CBDKJ,Kuwait,Al Ahmadi,SME,Male,No,Yes,Yes,14,Month-to-month,65.45,937.6,2881.0,4,15,,30,6.0,90,77.0,High Risk,Yes,Low Value,Low CLTV
6682-QJDGB,Saudi Arabia,Dammam,SME,Male,No,No,Yes,40,Month-to-month,55.25,2139.2,2810.0,4,15,,30,6.0,60,77.0,Medium Risk,Yes,Low Value,Low CLTV
5876-HZVZM,UAE,Abu Dhabi,SME,Female,No,Yes,Yes,6,Month-to-month,55.9,365.35,4914.0,4,15,,30,6.0,60,77.0,High Risk,Yes,Medium Value,Medium CLTV
2108-XWMPY,Saudi Arabia,Riyadh,Individual,Male,No,No,No,3,Month-to-month,35.45,106.85,2095.0,4,15,,30,6.0,60,77.0,Medium Risk,Yes,Low Value,Low CLTV
0486-HECZI,Kuwait,Kuwait City,Enterprise,Male,No,Yes,Yes,55,Month-to-month,96.75,5238.9,5154.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
7133-VBDCG,Oman,Muscat,SME,Female,No,No,No,25,Month-to-month,79.85,2015.35,4535.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
9948-YPTDG,UAE,Abu Dhabi,SME,Male,No,Yes,No,38,Month-to-month,79.45,3013.05,2405.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
4587-NUKOX,Saudi Arabia,Dammam,SME,Female,No,No,No,3,Month-to-month,79.1,246.5,5339.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
2683-BPJSO,Oman,Sohar,SME,Male,No,Yes,No,29,Month-to-month,84.45,2467.1,2651.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
9658-WYUFB,UAE,Sharjah,Individual,Female,No,No,No,17,Month-to-month,94.4,1617.5,2825.0,4,15,,30,6.0,150,77.0,Medium Risk,Yes,Low Value,Low CLTV
9574-RKJIF,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,30,Month-to-month,94.4,2838.7,2792.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
6821-BUXUX,UAE,Dubai,Individual,Female,No,No,No,13,Month-to-month,96.65,1244.5,2110.0,4,15,,30,6.0,150,77.0,Medium Risk,Yes,Low Value,Low CLTV
7957-RYHQD,Saudi Arabia,Jeddah,SME,Female,Yes,No,No,40,Month-to-month,79.2,3233.85,3207.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
2684-EIWEO,Oman,Salalah,Enterprise,Female,Yes,No,No,30,Month-to-month,91.7,2758.15,2482.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
7549-MYGPK,Oman,Muscat,Enterprise,Female,No,Yes,No,63,Month-to-month,100.55,6215.35,5413.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
4248-QPAVC,Saudi Arabia,Jeddah,SME,Female,Yes,Yes,No,17,Month-to-month,85.35,1463.45,3209.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Low Value,Low CLTV
6845-RGTYS,UAE,Sharjah,Enterprise,Female,No,Yes,No,47,Month-to-month,98.75,4533.7,4622.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
7641-EUYET,Qatar,Al Wakrah,Enterprise,Male,Yes,Yes,No,46,Month-to-month,100.7,4541.2,5712.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
8749-JMNKX,Qatar,Al Wakrah,Enterprise,Male,Yes,Yes,No,51,Month-to-month,93.8,4750.95,4788.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
9170-CCKOU,UAE,Sharjah,Individual,Male,No,Yes,No,17,Month-to-month,90.2,1454.15,2026.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Low Value,Low CLTV
2979-SXESE,UAE,Sharjah,Individual,Female,No,Yes,No,17,Month-to-month,94.4,1607.2,4103.0,4,15,,20,6.0,150,77.0,Medium Risk,Yes,Medium Value,Medium CLTV
2479-BRAMR,UAE,Dubai,SME,Male,Yes,Yes,No,41,Month-to-month,83.75,3273.55,4995.0,4,15,,20,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
3934-HXCFZ,Oman,Salalah,Individual,Male,No,Yes,No,23,Month-to-month,99.25,2186.4,5338.0,4,15,,30,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
4919-IKATY,Qatar,Al Wakrah,SME,Male,No,Yes,No,5,Month-to-month,84.5,453.75,5141.0,4,15,,20,6.0,150,77.0,High Risk,Yes,High Value,High CLTV
9940-HPQPG,UAE,Abu Dhabi,Individual,Female,No,Yes,No,9,Month-to-month,91.75,865.8,4176.0,4,15,,30,6.0,150,77.0,High Risk,Yes,Medium Value,Medium CLTV
